DOD,Month,Day,Year,LOCATION,Easting,Northing,SEX,AGE.CLASS,COD,WinterYear
3/22/99,3,22,1999,DRAINAGE NE OF DRUID ELK EXCLOSURE,562134,4970525,FEMALE,OLD ADULT,DEFINITE WOLF,1999
3/21/99,3,21,1999,CONFLUENCE OF LAMAR AND YELLOWSTONE,546794,4975465,UNKNOWN,CALF,PROBABLE WOLF,1999
3/22/99,3,22,1999,BELOW MOM'S RIDGE,548796,4975420,FEMALE,OLD ADULT,PROBABLE WOLF,1999
3/22/99,3,22,1999,JUNCTION LAKE,549441,4975160,UNKNOWN,CALF,PROBABLE WOLF,1999
3/22/99,3,22,1999,LOWER GEODE,538477,4980265,FEMALE,OLD ADULT,PROBABLE WOLF,1999
3/23/99,3,23,1999,LOWER OXBOW,536287,4979637,FEMALE,OLD ADULT,DEFINITE WOLF,1999
3/24/99,3,24,1999,BLACKTAIL DRIVE,538076,4975906,MALE,ADULT,DEFINITE WOLF,1999
3/24/99,3,24,1999,"JUNCTION PASS, EAST OF MOM'S RIDGE",550306,4975065,UNKNOWN,CALF,PROBABLE WOLF,1999
3/25/99,3,25,1999,SW OF THE CUT,540682,4974534,MALE,ADULT,DEFINITE WOLF,1999
3/25/99,3,25,1999,LOWER OXBOW,536307,4981749,FEMALE,OLD ADULT,PROBABLE WOLF,1999
3/25/99,3,25,1999,BISON DRAINAGE,559540,4974709,MALE,ADULT,PROBABLE WOLF,1999
3/25/99,3,25,1999,E OF LOWER CRYSTAL CREEK,553651,4972384,FEMALE,OLD ADULT,PROBABLE WOLF,1999
3/28/99,3,28,1999,HELLROARING SLOPE,543532,4979162,UNKNOWN,CALF,PROBABLE WOLF,1999
3/29/99,3,29,1999,NS DRAINAGE NORTH OF LAMAR ROAD,562094,4972115,FEMALE,ADULT,PROBABLE WOLF,1999
3/8/99,3,8,1999,1 KE EAST OF BLACKTAIL CABIN,543214,4982360,MALE,CALF,PROBABLE WOLF,1999
3/29/99,3,29,1999,"JUNCTION BUTTE, N OF RIVER",548591,4975347,MALE,CALF,PROBABLE WOLF,1999
4/6/99,4,6,1999,EAST OF SODA BUTTE,566792,4970799,MALE,ADULT,PROBABLE WOLF,1999
1/15/99,1,15,1999,MARSH BETWEEN RATTLESNAKE BUTTE AND TURKEY PEN,528119,4984720,UNKNOWN,CALF,PROBABLE WOLF,1999
1/28/99,1,28,1999,EAST OF BLACKTAIL PATROL CABIN,534959,4982100,FEMALE,CALF,DEFINITE WOLF,1999
2/22/99,2,22,1999,EAST OF COTTONWOOD CREEK,539179,4982010,UNKNOWN,UNKNOWN,PROBABLE WOLF,1999
